FullDate,Category,ShipCost,AvgDeliveryDays,ShipCostPerUnit,ShipCostPerOrder,ShipCostPctSales
2022-01-31,Towing,44229.62,14.6700507614213,2948.641333,7371.603333,4.795100
2020-11-26,Suspension,45486.04,15.0712550607287,1749.463076,5054.004444,5.666524
2020-12-01,Towing,44229.62,14.6700507614213,4914.402222,11057.405000,7.901179
2023-04-30,Exterior,98472.67,15.0722305389222,3282.422333,7033.762142,6.455433
2023-10-09,Exterior,98472.67,15.0722305389222,4103.027916,10941.407777,7.031793
2021-09-01,Exterior,98472.67,15.0722305389222,1857.974905,5182.772105,3.968866
2020-12-05,Performance,95032.73,15.0206225680934,3519.730740,8639.339090,7.363812
2023-07-19,Performance,95032.73,15.0206225680934,4751.636500,11879.091250,7.635254
2019-04-18,Suspension,45486.04,15.0712550607287,5685.755000,15162.013333,22.115600
2019-09-14,Towing,44229.62,14.6700507614213,2601.742352,6318.517142,3.757022
2022-07-23,Lighting,47086.68,15.2331768388106,3363.334285,9417.336000,5.550115
2019-02-21,Interior,44648.78,15.0296108291032,1352.993333,3189.198571,2.433335
2020-01-14,Performance,95032.73,15.0206225680934,2210.063488,6335.515333,4.986207
2021-07-21,Lighting,47086.68,15.2331768388106,3923.890000,9417.336000,7.006863
2020-06-16,Suspension,45486.04,15.0712550607287,2675.649411,5685.755000,5.894272
2025-01-28,Exterior,98472.67,15.0722305389222,4103.027916,8952.060909,11.165651
2024-11-25,Exterior,98472.67,15.0722305389222,3395.609310,8206.055833,6.449907
2019-03-20,Exterior,98472.67,15.0722305389222,2984.020303,6564.844666,5.540498
2024-05-21,Lighting,47086.68,15.2331768388106,3923.890000,9417.336000,9.450734
2020-10-30,Suspension,45486.04,15.0712550607287,11371.510000,45486.040000,24.511526
2022-10-14,Exterior,98472.67,15.0722305389222,3077.270937,6154.541875,5.368192
2019-01-31,Interior,44648.78,15.0296108291032,2790.548750,7441.463333,6.257747
2022-08-13,Exterior,98472.67,15.0722305389222,3176.537741,7574.820769,5.699006
2025-02-20,Lighting,47086.68,15.2331768388106,2354.334000,6726.668571,3.815226
2020-06-21,Performance,95032.73,15.0206225680934,3394.026071,8639.339090,5.287959
2021-02-04,Lighting,47086.68,15.2331768388106,1961.945000,4708.668000,4.701160
2025-07-26,Suspension,45486.04,15.0712550607287,6498.005714,22743.020000,11.636264
2021-08-27,Interior,44648.78,15.0296108291032,22324.390000,44648.780000,654.770200
2022-04-15,Interior,44648.78,15.0296108291032,6378.397142,22324.390000,38.607815
2022-06-15,Suspension,45486.04,15.0712550607287,1624.501428,5054.004444,3.913834
2019-08-02,Suspension,45486.04,15.0712550607287,2394.002105,7581.006666,4.975698
2025-05-01,Suspension,45486.04,15.0712550607287,2675.649411,7581.006666,5.874366
2022-02-26,Interior,44648.78,15.0296108291032,2232.439000,6378.397142,6.181635
2023-08-21,Towing,44229.62,14.6700507614213,8845.924000,22114.810000,13.218299
2025-05-16,Lighting,47086.68,15.2331768388106,4280.607272,11771.670000,6.230333
2024-10-17,Interior,44648.78,15.0296108291032,2626.398823,5581.097500,3.790074
2019-01-25,Exterior,98472.67,15.0722305389222,3282.422333,7033.762142,5.367940
2019-10-19,Towing,44229.62,14.6700507614213,2948.641333,6318.517142,4.480355
2023-01-17,Exterior,98472.67,15.0722305389222,3282.422333,7033.762142,6.691551
2022-08-17,Towing,44229.62,14.6700507614213,2211.481000,4422.962000,3.376703
2024-11-20,Exterior,98472.67,15.0722305389222,3787.410384,10941.407777,10.881739
2022-07-23,Interior,44648.78,15.0296108291032,7441.463333,22324.390000,34.918141
2025-06-14,Exterior,98472.67,15.0722305389222,2238.015227,5470.703888,4.375061
2020-11-07,Suspension,45486.04,15.0712550607287,5054.004444,15162.013333,14.745788
2023-10-07,Lighting,47086.68,15.2331768388106,3363.334285,7847.780000,6.117576
2023-12-12,Suspension,45486.04,15.0712550607287,4548.604000,9097.208000,9.662667
2021-05-31,Suspension,45486.04,15.0712550607287,4548.604000,11371.510000,7.802025
2024-09-15,Suspension,45486.04,15.0712550607287,4548.604000,11371.510000,6.458764
2023-10-10,Interior,44648.78,15.0296108291032,3189.198571,7441.463333,6.055664
2022-12-11,Interior,44648.78,15.0296108291032,8929.756000,22324.390000,11.270931
2020-02-16,Exterior,98472.67,15.0722305389222,3787.410384,7574.820769,5.573239
2022-08-03,Performance,95032.73,15.0206225680934,1979.848541,5001.722631,4.402043
2024-01-14,Towing,44229.62,14.6700507614213,4914.402222,14743.206666,11.184884
2025-07-23,Performance,95032.73,15.0206225680934,2795.080294,7919.394166,5.159180
2025-06-27,Suspension,45486.04,15.0712550607287,3498.926153,11371.510000,14.171562
2025-01-11,Interior,44648.78,15.0296108291032,2790.548750,6378.397142,3.698779
2024-01-23,Performance,95032.73,15.0206225680934,2500.861315,6335.515333,3.834862
2025-01-26,Performance,95032.73,15.0206225680934,6335.515333,13576.104285,12.425080
2024-05-17,Towing,44229.62,14.6700507614213,1842.900833,4422.962000,5.578736
2025-01-04,Lighting,47086.68,15.2331768388106,4708.668000,11771.670000,12.041304
2023-04-17,Lighting,47086.68,15.2331768388106,3139.112000,7847.780000,8.137727
2019-05-20,Lighting,47086.68,15.2331768388106,3622.052307,11771.670000,6.919881
2020-03-31,Performance,95032.73,15.0206225680934,3801.309200,9503.273000,9.745497
2024-07-07,Lighting,47086.68,15.2331768388106,3622.052307,11771.670000,8.967764
2019-07-06,Towing,44229.62,14.6700507614213,44229.620000,44229.620000,107.850816
2020-02-26,Interior,44648.78,15.0296108291032,4960.975555,8929.756000,8.576309
2024-10-22,Performance,95032.73,15.0206225680934,4751.636500,10559.192222,9.749816
2020-10-07,Performance,95032.73,15.0206225680934,3394.026071,9503.273000,6.222685
2020-03-23,Performance,95032.73,15.0206225680934,2969.772812,7310.210000,5.372787
2022-10-29,Lighting,47086.68,15.2331768388106,1811.026153,5231.853333,3.676848
2023-02-07,Towing,44229.62,14.6700507614213,7371.603333,11057.405000,7.879811
2021-07-10,Towing,44229.62,14.6700507614213,3159.258571,5528.702500,4.238713
2020-07-06,Towing,44229.62,14.6700507614213,4020.874545,7371.603333,6.700523
2020-09-11,Lighting,47086.68,15.2331768388106,1681.667142,4708.668000,4.751171
2025-03-26,Exterior,98472.67,15.0722305389222,3077.270937,8206.055833,5.012558
2019-10-17,Exterior,98472.67,15.0722305389222,2591.386052,6564.844666,5.619951
2020-09-06,Exterior,98472.67,15.0722305389222,2524.940256,6564.844666,6.172712
2019-01-09,Lighting,47086.68,15.2331768388106,2615.926666,5885.835000,3.618397
2023-02-07,Exterior,98472.67,15.0722305389222,2661.423513,8952.060909,7.030161
2025-03-03,Exterior,98472.67,15.0722305389222,2290.062093,6154.541875,3.871761
2023-09-02,Performance,95032.73,15.0206225680934,2795.080294,6335.515333,5.300273
2020-04-06,Performance,95032.73,15.0206225680934,2500.861315,5939.545625,3.982643
2023-05-17,Towing,44229.62,14.6700507614213,11057.405000,44229.620000,28.613880
2021-09-17,Lighting,47086.68,15.2331768388106,2769.804705,5231.853333,3.967857
2023-05-20,Performance,95032.73,15.0206225680934,4525.368095,10559.192222,9.153640
2025-06-03,Interior,44648.78,15.0296108291032,1860.365833,5581.097500,3.982675
2024-04-23,Performance,95032.73,15.0206225680934,4131.857826,8639.339090,6.057345
2022-01-08,Towing,44229.62,14.6700507614213,4914.402222,11057.405000,6.592255
2020-04-14,Suspension,45486.04,15.0712550607287,3790.503333,15162.013333,8.794501
2021-08-02,Lighting,47086.68,15.2331768388106,1177.167000,2769.804705,2.743000
2024-08-01,Suspension,45486.04,15.0712550607287,4135.094545,9097.208000,6.210300
2025-02-16,Exterior,98472.67,15.0722305389222,3395.609310,7033.762142,6.675058
2022-02-02,Towing,44229.62,14.6700507614213,11057.405000,11057.405000,7.036669
2019-07-23,Interior,44648.78,15.0296108291032,2349.935789,4960.975555,3.275001
2019-04-08,Performance,95032.73,15.0206225680934,2969.772812,10559.192222,8.795816
2022-03-26,Lighting,47086.68,15.2331768388106,1384.902352,3363.334285,2.019644
2025-06-11,Performance,95032.73,15.0206225680934,5001.722631,11879.091250,7.235836
2023-03-30,Lighting,47086.68,15.2331768388106,5231.853333,11771.670000,7.403694
2020-05-09,Lighting,47086.68,15.2331768388106,15695.560000,23543.340000,23.825433
2020-09-07,Interior,44648.78,15.0296108291032,5581.097500,8929.756000,5.502535
2019-07-15,Interior,44648.78,15.0296108291032,2232.439000,6378.397142,5.025616
2020-01-07,Lighting,47086.68,15.2331768388106,2769.804705,5231.853333,5.589348
2021-11-02,Suspension,45486.04,15.0712550607287,5054.004444,7581.006666,4.507942
2019-05-22,Suspension,45486.04,15.0712550607287,5685.755000,11371.510000,6.438176
2021-06-14,Towing,44229.62,14.6700507614213,4020.874545,11057.405000,9.308676
2021-09-24,Lighting,47086.68,15.2331768388106,2615.926666,7847.780000,4.757402
2020-09-29,Suspension,45486.04,15.0712550607287,5054.004444,9097.208000,5.258921
2022-09-06,Interior,44648.78,15.0296108291032,5581.097500,14882.926666,10.891938
2024-11-01,Interior,44648.78,15.0296108291032,4960.975555,11162.195000,11.655575
2022-06-25,Interior,44648.78,15.0296108291032,3720.731666,11162.195000,6.339823
2022-04-11,Towing,44229.62,14.6700507614213,3685.801666,11057.405000,9.442702
2021-03-06,Towing,44229.62,14.6700507614213,4020.874545,8845.924000,8.895346
2024-06-22,Lighting,47086.68,15.2331768388106,7847.780000,23543.340000,14.070383
2024-08-26,Lighting,47086.68,15.2331768388106,3363.334285,9417.336000,7.255959
2025-02-03,Exterior,98472.67,15.0722305389222,2461.816750,5470.703888,4.334815
2022-12-08,Towing,44229.62,14.6700507614213,1701.139230,4914.402222,4.380948
2021-08-31,Suspension,45486.04,15.0712550607287,3498.926153,9097.208000,7.259426
2023-06-28,Exterior,98472.67,15.0722305389222,2095.163191,5470.703888,4.880956
2024-07-25,Suspension,45486.04,15.0712550607287,2842.877500,6498.005714,6.123633
2025-04-05,Exterior,98472.67,15.0722305389222,2009.646326,5182.772105,3.898096
2019-01-18,Performance,95032.73,15.0206225680934,3394.026071,6788.052142,5.042350
2022-10-26,Performance,95032.73,15.0206225680934,5939.545625,15838.788333,12.406021
2022-10-05,Interior,44648.78,15.0296108291032,5581.097500,11162.195000,5.854955
2023-12-11,Exterior,98472.67,15.0722305389222,4281.420434,10941.407777,8.192749
2023-09-11,Lighting,47086.68,15.2331768388106,2478.246315,9417.336000,8.370980
2022-08-11,Suspension,45486.04,15.0712550607287,6498.005714,11371.510000,14.961184
2024-06-28,Performance,95032.73,15.0206225680934,1439.889848,4525.368095,3.140731
2019-10-02,Exterior,98472.67,15.0722305389222,4281.420434,10941.407777,7.666876
2024-02-29,Lighting,47086.68,15.2331768388106,2242.222857,6726.668571,6.924725
2019-07-27,Lighting,47086.68,15.2331768388106,3139.112000,5885.835000,4.454578
2023-12-25,Exterior,98472.67,15.0722305389222,4281.420434,12309.083750,9.851976
2020-05-20,Towing,44229.62,14.6700507614213,7371.603333,14743.206666,11.792678
2019-07-31,Towing,44229.62,14.6700507614213,2010.437272,5528.702500,3.829473
2023-08-23,Lighting,47086.68,15.2331768388106,2942.917500,6726.668571,7.292617
2019-02-20,Lighting,47086.68,15.2331768388106,3622.052307,7847.780000,5.195989
2022-11-09,Exterior,98472.67,15.0722305389222,2344.587380,5792.510000,4.213316
2024-02-24,Lighting,47086.68,15.2331768388106,2942.917500,7847.780000,5.461946
2020-03-02,Lighting,47086.68,15.2331768388106,2942.917500,6726.668571,5.312574
2020-02-01,Suspension,45486.04,15.0712550607287,3790.503333,11371.510000,7.374257
2019-02-27,Towing,44229.62,14.6700507614213,8845.924000,11057.405000,6.740152
2025-08-03,Interior,44648.78,15.0296108291032,4960.975555,11162.195000,11.901802
2023-12-03,Performance,95032.73,15.0206225680934,3167.757666,7310.210000,5.399504
2019-04-08,Lighting,47086.68,15.2331768388106,2769.804705,6726.668571,4.331877
2024-07-01,Suspension,45486.04,15.0712550607287,3249.002857,9097.208000,6.748750
2023-03-08,Suspension,45486.04,15.0712550607287,4135.094545,9097.208000,6.226622
2021-12-03,Suspension,45486.04,15.0712550607287,3249.002857,7581.006666,6.679055
2025-03-01,Exterior,98472.67,15.0722305389222,1790.412181,5470.703888,4.443315
2019-04-21,Towing,44229.62,14.6700507614213,1638.134074,3685.801666,3.535131
2020-04-11,Suspension,45486.04,15.0712550607287,3790.503333,6498.005714,4.557564
2020-01-18,Lighting,47086.68,15.2331768388106,4280.607272,11771.670000,7.247929
2020-01-21,Performance,95032.73,15.0206225680934,3519.730740,9503.273000,6.361602
2019-02-07,Towing,44229.62,14.6700507614213,3685.801666,6318.517142,5.013286
2024-12-10,Lighting,47086.68,15.2331768388106,4280.607272,9417.336000,17.266082
2021-09-19,Suspension,45486.04,15.0712550607287,7581.006666,15162.013333,21.714512
2023-03-04,Interior,44648.78,15.0296108291032,6378.397142,14882.926666,16.291013
2022-10-21,Suspension,45486.04,15.0712550607287,3790.503333,9097.208000,8.466866
2020-10-20,Lighting,47086.68,15.2331768388106,3622.052307,7847.780000,6.012319
2021-05-18,Towing,44229.62,14.6700507614213,4422.962000,8845.924000,6.338873
2024-04-20,Interior,44648.78,15.0296108291032,4058.980000,11162.195000,8.669935
2020-04-27,Suspension,45486.04,15.0712550607287,5054.004444,9097.208000,6.887931
2024-10-16,Exterior,98472.67,15.0722305389222,3938.906800,9847.267000,5.598241
2021-06-29,Exterior,98472.67,15.0722305389222,2401.772439,6564.844666,4.771931
2020-01-07,Performance,95032.73,15.0206225680934,2065.928913,5279.596111,3.391116
2022-10-14,Suspension,45486.04,15.0712550607287,7581.006666,15162.013333,17.263171
2025-03-09,Exterior,98472.67,15.0722305389222,2524.940256,6154.541875,4.104591
2024-05-10,Lighting,47086.68,15.2331768388106,2242.222857,5231.853333,4.442521
2020-08-30,Lighting,47086.68,15.2331768388106,4280.607272,11771.670000,10.249224
2025-06-05,Suspension,45486.04,15.0712550607287,2394.002105,9097.208000,8.357993
2019-04-29,Suspension,45486.04,15.0712550607287,4548.604000,9097.208000,5.462076
2022-05-16,Interior,44648.78,15.0296108291032,7441.463333,14882.926666,11.973199
2020-10-09,Exterior,98472.67,15.0722305389222,2095.163191,5182.772105,5.101296
2023-03-03,Lighting,47086.68,15.2331768388106,2047.246956,4280.607272,3.447757
2020-01-21,Interior,44648.78,15.0296108291032,4464.878000,11162.195000,8.194240
2019-04-22,Interior,44648.78,15.0296108291032,2029.490000,6378.397142,5.527727
2020-08-20,Performance,95032.73,15.0206225680934,5590.160588,15838.788333,9.732103
2024-12-14,Suspension,45486.04,15.0712550607287,22743.020000,22743.020000,12.488033
2023-01-20,Lighting,47086.68,15.2331768388106,2942.917500,9417.336000,7.311278
2019-05-11,Interior,44648.78,15.0296108291032,6378.397142,11162.195000,8.478882
2020-10-28,Performance,95032.73,15.0206225680934,2715.220857,6335.515333,5.101201
2020-10-04,Interior,44648.78,15.0296108291032,22324.390000,22324.390000,17.879537
2022-01-21,Towing,44229.62,14.6700507614213,2764.351250,5528.702500,3.386730
2019-05-08,Towing,44229.62,14.6700507614213,2211.481000,4422.962000,4.016430
2022-09-08,Lighting,47086.68,15.2331768388106,3139.112000,7847.780000,7.192495
2019-12-15,Suspension,45486.04,15.0712550607287,2842.877500,6498.005714,5.966916
2023-04-29,Suspension,45486.04,15.0712550607287,2067.547272,6498.005714,4.890551
2022-02-19,Towing,44229.62,14.6700507614213,1701.139230,4914.402222,3.397498
2022-04-02,Suspension,45486.04,15.0712550607287,1819.441600,4548.604000,4.303518
2021-05-09,Exterior,98472.67,15.0722305389222,2140.710217,6154.541875,7.180443
2019-05-18,Suspension,45486.04,15.0712550607287,4548.604000,11371.510000,9.084834
2019-02-06,Suspension,45486.04,15.0712550607287,4548.604000,11371.510000,10.283839
2022-02-15,Towing,44229.62,14.6700507614213,22114.810000,44229.620000,20.138424
2023-01-15,Interior,44648.78,15.0296108291032,3720.731666,11162.195000,5.012571
2022-05-04,Exterior,98472.67,15.0722305389222,3787.410384,9847.267000,7.750134
2021-08-19,Exterior,98472.67,15.0722305389222,4476.030454,14067.524285,17.489586
2024-06-15,Towing,44229.62,14.6700507614213,3159.258571,8845.924000,6.333119
2023-01-14,Exterior,98472.67,15.0722305389222,2984.020303,8952.060909,7.922668
2023-04-24,Performance,95032.73,15.0206225680934,2568.452162,7310.210000,6.652614
2023-02-10,Towing,44229.62,14.6700507614213,3159.258571,6318.517142,5.309429
2019-04-29,Lighting,47086.68,15.2331768388106,2769.804705,6726.668571,7.036264
2025-01-17,Suspension,45486.04,15.0712550607287,2394.002105,5054.004444,3.887875
2022-01-02,Performance,95032.73,15.0206225680934,7310.210000,19006.546000,13.190599
2023-10-19,Lighting,47086.68,15.2331768388106,2942.917500,9417.336000,7.599381
2022-04-20,Exterior,98472.67,15.0722305389222,5470.703888,14067.524285,11.665083
2019-01-14,Exterior,98472.67,15.0722305389222,2984.020303,8952.060909,6.676353
2025-01-22,Performance,95032.73,15.0206225680934,3065.571935,7310.210000,5.588845
2019-07-22,Performance,95032.73,15.0206225680934,3959.697083,9503.273000,7.597731
2019-12-24,Towing,44229.62,14.6700507614213,2948.641333,7371.603333,6.352256
2023-03-13,Lighting,47086.68,15.2331768388106,7847.780000,15695.560000,14.340174
2024-01-03,Towing,44229.62,14.6700507614213,6318.517142,11057.405000,6.282152
2024-02-28,Towing,44229.62,14.6700507614213,2211.481000,4422.962000,4.151055
2023-08-02,Towing,44229.62,14.6700507614213,2010.437272,5528.702500,4.147404
2021-07-20,Towing,44229.62,14.6700507614213,2106.172380,4914.402222,3.647653
2023-08-22,Lighting,47086.68,15.2331768388106,2615.926666,5885.835000,3.992501
2023-10-25,Interior,44648.78,15.0296108291032,11162.195000,14882.926666,8.739805
2023-07-20,Interior,44648.78,15.0296108291032,6378.397142,22324.390000,25.601511
2023-08-25,Interior,44648.78,15.0296108291032,2626.398823,8929.756000,4.736858
2024-03-18,Exterior,98472.67,15.0722305389222,3516.881071,8952.060909,5.738858
2025-06-19,Towing,44229.62,14.6700507614213,2601.742352,7371.603333,8.471857
2020-11-03,Performance,95032.73,15.0206225680934,2568.452162,7310.210000,6.290696
2024-08-10,Suspension,45486.04,15.0712550607287,3032.402666,11371.510000,13.897056
2020-06-28,Interior,44648.78,15.0296108291032,2349.935789,8929.756000,8.744049
2020-03-16,Interior,44648.78,15.0296108291032,5581.097500,11162.195000,6.359763
2022-07-05,Performance,95032.73,15.0206225680934,3655.105000,7919.394166,6.756143
2025-05-29,Lighting,47086.68,15.2331768388106,1883.467200,5885.835000,4.857682
2021-11-21,Interior,44648.78,15.0296108291032,1653.658518,5581.097500,4.727134
2024-10-05,Performance,95032.73,15.0206225680934,2436.736666,5939.545625,4.205827
2020-09-09,Exterior,98472.67,15.0722305389222,2661.423513,7574.820769,4.934343
2022-11-10,Suspension,45486.04,15.0712550607287,3498.926153,6498.005714,4.384809
2019-01-27,Suspension,45486.04,15.0712550607287,2527.002222,7581.006666,9.740697
2022-11-19,Interior,44648.78,15.0296108291032,4058.980000,7441.463333,7.070889
2021-02-12,Performance,95032.73,15.0206225680934,2375.818250,6788.052142,5.569856
2019-05-02,Towing,44229.62,14.6700507614213,4422.962000,11057.405000,18.220309
2024-02-13,Exterior,98472.67,15.0722305389222,2051.513958,5792.510000,5.183969
2020-01-24,Exterior,98472.67,15.0722305389222,2813.504857,7033.762142,7.281688
2020-09-14,Performance,95032.73,15.0206225680934,5279.596111,10559.192222,8.478592
2020-07-26,Towing,44229.62,14.6700507614213,1842.900833,5528.702500,7.625165
2025-08-07,Towing,44229.62,14.6700507614213,2601.742352,6318.517142,4.547008
2020-11-06,Towing,44229.62,14.6700507614213,2601.742352,8845.924000,6.253463
2022-09-23,Suspension,45486.04,15.0712550607287,2527.002222,6498.005714,4.283929
2021-11-01,Interior,44648.78,15.0296108291032,2976.585333,8929.756000,5.192080
2024-12-14,Lighting,47086.68,15.2331768388106,3622.052307,11771.670000,8.896465
2019-09-22,Towing,44229.62,14.6700507614213,2106.172380,5528.702500,4.380992
2022-09-02,Lighting,47086.68,15.2331768388106,3923.890000,6726.668571,8.207343
2025-06-28,Lighting,47086.68,15.2331768388106,2942.917500,6726.668571,5.869115
2020-03-23,Lighting,47086.68,15.2331768388106,9417.336000,23543.340000,19.690005
2025-08-13,Suspension,45486.04,15.0712550607287,3249.002857,7581.006666,5.218102
2022-12-30,Performance,95032.73,15.0206225680934,3167.757666,7919.394166,4.941519
2019-04-11,Lighting,47086.68,15.2331768388106,3923.890000,7847.780000,5.678416
2020-11-28,Suspension,45486.04,15.0712550607287,2527.002222,5685.755000,4.282284
2024-02-16,Towing,44229.62,14.6700507614213,2601.742352,5528.702500,3.690928
2024-07-02,Towing,44229.62,14.6700507614213,3685.801666,8845.924000,9.666239
2020-07-13,Interior,44648.78,15.0296108291032,4058.980000,8929.756000,6.849022
2021-01-23,Interior,44648.78,15.0296108291032,7441.463333,11162.195000,7.208659
2024-12-28,Performance,95032.73,15.0206225680934,3801.309200,7919.394166,7.948924
2019-03-08,Interior,44648.78,15.0296108291032,5581.097500,8929.756000,8.550998
2025-01-20,Exterior,98472.67,15.0722305389222,3938.906800,9847.267000,6.638657
2019-06-24,Exterior,98472.67,15.0722305389222,3938.906800,10941.407777,9.752888
2023-04-20,Performance,95032.73,15.0206225680934,4319.669545,13576.104285,10.104329
2020-07-15,Lighting,47086.68,15.2331768388106,3363.334285,6726.668571,6.294674
2024-08-14,Exterior,98472.67,15.0722305389222,4281.420434,8206.055833,7.321605
2024-07-23,Exterior,98472.67,15.0722305389222,1930.836666,4923.633500,4.338075
2019-10-15,Suspension,45486.04,15.0712550607287,22743.020000,45486.040000,121.351119
2022-01-28,Performance,95032.73,15.0206225680934,2436.736666,6335.515333,4.302662
2024-02-02,Exterior,98472.67,15.0722305389222,3282.422333,7033.762142,7.426082
2023-12-10,Towing,44229.62,14.6700507614213,3402.278461,7371.603333,8.223212
2022-06-25,Lighting,47086.68,15.2331768388106,3363.334285,5885.835000,4.529102
2020-06-03,Exterior,98472.67,15.0722305389222,2591.386052,5470.703888,4.407292
2021-08-27,Performance,95032.73,15.0206225680934,2065.928913,5590.160588,3.769576
2022-06-23,Interior,44648.78,15.0296108291032,2232.439000,5581.097500,4.609215
2025-07-23,Suspension,45486.04,15.0712550607287,2842.877500,6498.005714,4.874566
2024-12-12,Performance,95032.73,15.0206225680934,2795.080294,7919.394166,7.183379
2025-03-21,Interior,44648.78,15.0296108291032,3434.521538,11162.195000,8.681212
2024-05-13,Interior,44648.78,15.0296108291032,3720.731666,7441.463333,10.588660
2024-12-03,Suspension,45486.04,15.0712550607287,5054.004444,15162.013333,8.985553
2024-11-07,Interior,44648.78,15.0296108291032,1594.599285,4464.878000,3.941783
2023-11-06,Interior,44648.78,15.0296108291032,4058.980000,11162.195000,8.560096
2019-06-01,Performance,95032.73,15.0206225680934,4319.669545,11879.091250,8.558284
2019-10-13,Lighting,47086.68,15.2331768388106,23543.340000,23543.340000,24.113380
2020-01-19,Exterior,98472.67,15.0722305389222,2591.386052,7033.762142,4.256902
2021-01-19,Lighting,47086.68,15.2331768388106,2942.917500,7847.780000,4.721676
2025-04-29,Exterior,98472.67,15.0722305389222,4103.027916,9847.267000,6.966574
2022-04-19,Towing,44229.62,14.6700507614213,4020.874545,11057.405000,6.992803
2022-02-08,Suspension,45486.04,15.0712550607287,4548.604000,7581.006666,6.221410
2024-06-19,Suspension,45486.04,15.0712550607287,6498.005714,15162.013333,14.349134
2022-05-11,Interior,44648.78,15.0296108291032,1860.365833,5581.097500,5.754717
2019-04-19,Towing,44229.62,14.6700507614213,3685.801666,8845.924000,29.590770
2024-08-29,Lighting,47086.68,15.2331768388106,3622.052307,9417.336000,6.858518
2023-08-20,Lighting,47086.68,15.2331768388106,4280.607272,7847.780000,8.800393
2022-01-21,Suspension,45486.04,15.0712550607287,2675.649411,6498.005714,3.881253
2021-08-31,Performance,95032.73,15.0206225680934,5939.545625,15838.788333,14.784160
2025-07-14,Suspension,45486.04,15.0712550607287,2675.649411,5685.755000,3.980105
2019-08-22,Suspension,45486.04,15.0712550607287,3790.503333,11371.510000,9.962882
2025-08-23,Exterior,98472.67,15.0722305389222,1930.836666,4476.030454,3.079373
2019-05-14,Suspension,45486.04,15.0712550607287,1819.441600,6498.005714,5.762453
2025-07-28,Interior,44648.78,15.0296108291032,4058.980000,8929.756000,7.833559
2022-09-24,Interior,44648.78,15.0296108291032,4960.975555,11162.195000,20.595025
2021-12-21,Suspension,45486.04,15.0712550607287,2067.547272,4548.604000,4.395903
2020-03-07,Towing,44229.62,14.6700507614213,4914.402222,14743.206666,10.206018
2022-05-09,Suspension,45486.04,15.0712550607287,2842.877500,9097.208000,6.962440
2021-03-11,Performance,95032.73,15.0206225680934,2568.452162,7310.210000,5.559670
2019-01-16,Towing,44229.62,14.6700507614213,2010.437272,4020.874545,2.633704
2024-07-18,Exterior,98472.67,15.0722305389222,6564.844666,12309.083750,11.460891
2024-04-04,Exterior,98472.67,15.0722305389222,2140.710217,5182.772105,4.131372
2019-04-20,Lighting,47086.68,15.2331768388106,2615.926666,7847.780000,8.365358
2023-10-17,Exterior,98472.67,15.0722305389222,2896.255000,8206.055833,6.450634
2019-07-12,Suspension,45486.04,15.0712550607287,3790.503333,6498.005714,5.087593
2021-12-14,Lighting,47086.68,15.2331768388106,2242.222857,5885.835000,3.858128
2025-03-25,Interior,44648.78,15.0296108291032,1785.951200,4960.975555,3.534969
2019-03-16,Interior,44648.78,15.0296108291032,3720.731666,8929.756000,7.139087
2024-10-09,Towing,44229.62,14.6700507614213,3685.801666,8845.924000,7.072620
2023-09-10,Towing,44229.62,14.6700507614213,1769.184800,4914.402222,3.402296
2023-10-01,Towing,44229.62,14.6700507614213,5528.702500,8845.924000,5.771359
2020-12-05,Lighting,47086.68,15.2331768388106,2140.303636,4708.668000,3.012666
2021-09-14,Exterior,98472.67,15.0722305389222,2524.940256,8206.055833,6.545644
2019-07-19,Performance,95032.73,15.0206225680934,3519.730740,7919.394166,5.634153
2019-12-25,Lighting,47086.68,15.2331768388106,2615.926666,6726.668571,4.753047
2019-09-04,Suspension,45486.04,15.0712550607287,4548.604000,15162.013333,8.805380
2021-01-11,Exterior,98472.67,15.0722305389222,2661.423513,6564.844666,6.956534
2021-06-06,Towing,44229.62,14.6700507614213,3685.801666,11057.405000,10.823720
2022-05-18,Lighting,47086.68,15.2331768388106,4708.668000,6726.668571,7.009804
2024-01-18,Interior,44648.78,15.0296108291032,4058.980000,11162.195000,6.322040
2020-04-16,Towing,44229.62,14.6700507614213,3159.258571,7371.603333,6.614318
2024-02-29,Towing,44229.62,14.6700507614213,2327.874736,6318.517142,5.425156
2024-03-28,Performance,95032.73,15.0206225680934,2436.736666,6788.052142,5.948241
2019-10-12,Interior,44648.78,15.0296108291032,8929.756000,22324.390000,19.769743
2020-12-01,Suspension,45486.04,15.0712550607287,3032.402666,9097.208000,7.437694
2023-07-20,Towing,44229.62,14.6700507614213,2764.351250,8845.924000,6.527085
2021-07-16,Performance,95032.73,15.0206225680934,2639.798055,6788.052142,5.351026
2020-01-18,Interior,44648.78,15.0296108291032,2232.439000,6378.397142,5.799552
2025-07-14,Exterior,98472.67,15.0722305389222,2290.062093,5792.510000,4.149621
2020-09-06,Interior,44648.78,15.0296108291032,11162.195000,44648.780000,36.358941
2022-12-10,Exterior,98472.67,15.0722305389222,2344.587380,6154.541875,5.609325
2021-01-11,Towing,44229.62,14.6700507614213,3159.258571,7371.603333,8.316480
2022-08-05,Suspension,45486.04,15.0712550607287,45486.040000,45486.040000,361.315751
2024-05-02,Lighting,47086.68,15.2331768388106,4280.607272,11771.670000,9.722606
